시군구명,행정동명,전체세대,1인세대,기초생활수급자,외국인,행정구역코드,행정동코드,총인구수,노령층인구,노령층비율,장애인인구,장애인비율,차상위인구,차상위비율,cluster,1인세대비율,기초생활수급자비율,외국인비율
중랑구,묵2동,9256.0,4270.0,829.0,489.0,1107065,11260630,19078,5186,0.002263036789402739,1438.0,0.0036419815621517577,414,0.002686602032472842,2,0.0021847433284743686,0.002867450459518448,0.0011398920249517468
중랑구,망우본동,17585.0,8253.0,1739.0,685.0,1107073,11260655,30145,9027,0.003939150230994702,1060.0,0.002684631749569446,210,0.001362769146906514,2,0.004222643252903739,0.006015074003742559,0.001596781261946721
중랑구,망우3동,8208.0,3948.0,1411.0,637.0,1107068,11260660,16672,4938,0.002154815978802685,1148.0,0.002907506838212947,345,0.0022388350270607016,2,0.0020199921922287607,0.004880545957033209,0.0014848900202336663
중랑구,신내1동,14788.0,3924.0,1258.0,385.0,1107069,11260680,38974,10056,0.004388179320137667,1328.0,0.003363387701347381,469,0.003043517761424548,2,0.0020077126044340567,0.004351330130366957,0.0008974610012401279
중랑구,신내2동,8958.0,3193.0,1049.0,192.0,1107070,11260690,20836,5875,0.002563698638206921,519.0,0.0013144564887042852,567,0.003679476696647588,2,0.0016336968261870396,0.0036284143932869147,0.00044756496685221966
성북구,성북동,8164.0,4043.0,305.0,648.0,1108081,11290525,16698,4259,0.0018585178723614087,1458.0,0.003692634991388917,691,0.004484159431011435,2,0.0020685988939161295,0.0010549727263608284,0.0015105317631262413
성북구,삼선동,11471.0,5920.0,674.0,813.0,1108082,11290555,23006,5520,0.002408785784323779,910.0,0.0023047310302907508,748,0.004854053913743202,2,0.003028964989360249,0.002331316778908847,0.0018951579065148675
성북구,동선동,9573.0,6537.0,380.0,885.0,1108083,11290575,15506,3105,0.0013549420036821258,1184.0,0.002998683010839834,182,0.0011810665939856455,2,0.0033446527255824236,0.001314392249236442,0.00206299476908445
성북구,돈암1동,6043.0,1872.0,463.0,203.0,1108058,11290580,14858,4100,0.0017891343687912128,1101.0,0.0027884712795056225,134,0.0008695765032641565,2,0.0009578078479868894,0.0016014831878854543,0.0004732067097447947
성북구,돈암2동,8512.0,1745.0,279.0,257.0,1108059,11290590,24220,5101,0.002225944979318043,1268.0,0.003211427413635903,788,0.0051136289893444434,2,0.000892828362573249,0.0009650406250972823,0.0005990843566719815
성북구,안암동,9723.0,6870.0,359.0,2346.0,1108060,11290600,14925,2939,0.0012825038804578962,945.0,0.0023933745314557798,389,0.0025243676102220665,2,0.0035150320062339374,0.0012417547828312702,0.005468684438725559
성북구,보문동,8114.0,3910.0,380.0,639.0,1108061,11290610,15479,3517,0.0015347281890338283,1089.0,0.0027580792219633267,412,0.0026736232786927798,2,0.002000549511553813,0.001314392249236442,0.0014895521553050435
성북구,정릉1동,7374.0,2342.0,315.0,292.0,1108062,11290620,18375,4361,0.0019030280444630437,2476.0,0.006270894539560329,359,0.002329686303521136,2,0.0011982831089665039,0.0010895619960775767,0.000680671720421084
성북구,정릉2동,9877.0,3431.0,525.0,430.0,1108063,11290630,23222,6290,0.0027447939462674946,0.0,0.0,616,0.003997456164259108,2,0.0017554694051511847,0.0018159366601292947,0.0010023590403461168
성북구,정릉3동,8120.0,4606.0,569.0,1711.0,1108064,11290640,15101,4511,0.0019684841799066247,743.0,0.0018817748961604702,63,0.0004088307440719542,2,0.0023566575576002206,0.001968129446882988,0.0039884565535632695
성북구,정릉4동,10807.0,3937.0,617.0,727.0,1108065,11290650,25095,6767,0.0029529444569780824,1980.0,0.005014689494478777,446,0.0028942620929538346,2,0.002014364047822855,0.0021341579415233808,0.0016946860984456442
성북구,길음1동,12430.0,2553.0,454.0,384.0,1108066,11290660,35672,6302,0.002750030437102981,984.0,0.00249214871846824,273,0.0017715998909784683,2,0.0013062411516616074,0.0015703528451403805,0.0008951299337044393
성북구,길음2동,8601.0,2513.0,400.0,290.0,1108068,11290685,16629,3702,0.001615457422747578,1219.0,0.0030873265120048626,434,0.0028163895702734624,2,0.0012857751720037679,0.0013835707886699388,0.0006760095853497067
성북구,종암동,17153.0,6840.0,1081.0,2155.0,1108084,11290705,39049,9465,0.004130282146489958,818.0,0.0020717252557998175,230,0.0014925566847071344,2,0.003499682521490558,0.0037391000563805096,0.0050234505394090275
성북구,월곡1동,10842.0,3502.0,764.0,476.0,1108071,11290715,26647,6702,0.0029245801316191973,1659.0,0.004201701955222369,1,6.489376890031019e-06,2,0.0017917965190438498,0.002642620206359583,0.0011095881469877944
성북구,월곡2동,9648.0,4808.0,606.0,803.0,1108072,11290725,19568,5121,0.0022346724640438537,1120.0,0.0028365920372809238,652,0.004231073732300225,2,0.0024600107548723104,0.0020961097448349572,0.001871847231157981
성북구,장위1동,10719.0,4086.0,1245.0,463.0,1108076,11290760,24382,5967,0.0026038450679456504,556.0,0.0014081653327930302,114,0.0007397889654635362,2,0.002090599822048307,0.004306364079735185,0.001079284269023842
성북구,장위2동,6635.0,2972.0,754.0,450.0,1108077,11290770,13771,4289,0.0018716090994501248,1097.0,0.0027783405936581906,487,0.0031603265454451064,2,0.0015206222885774763,0.002608030936642835,0.0010489803910598897
성북구,장위3동,6482.0,2131.0,395.0,266.0,1108078,11290780,16188,3255,0.0014203981391257068,1197.0,0.0030316077398439873,1022,0.0066321431816117014,2,0.0010903250662714003,0.0013662761538115646,0.0006200639644931793
성북구,석관동,16794.0,7408.0,1388.0,1419.0,1108085,11290810,35267,10146,0.004427453001403816,2226.0,0.0056377266740958365,330,0.0021414943737102362,2,0.003790299432631879,0.004800990636684687,0.0033077848331421857
강북구,삼양동,10927.0,4655.0,1251.0,430.0,1109069,11305534,24050,6998,0.0030537469055611968,1357.0,0.0034368351737412623,234,0.0015185141922672584,1,0.002381728382681074,0.004327117641565233,0.0010023590403461168
강북구,미아동,11608.0,6386.0,1037.0,868.0,1109070,11305535,21839,6408,0.0027962861061497785,505.0,0.0012789990882382737,645,0.004185648094070007,1,0.003267393652374079,0.0035869072696268164,0.002023366620977743
강북구,송중동,13996.0,6229.0,1171.0,1004.0,1109071,11305545,29838,8529,0.003721835861322013,1901.0,0.004814608448991997,657,0.00426352061675038,1,0.003187064682217059,0.004050403483831246,0.0023403918058313984
강북구,송천동,13361.0,6583.0,1480.0,899.0,1109072,11305555,26857,8797,0.003838784156647878,881.0,0.0022312835578968695,470,0.003050007138314579,1,0.0033681886021889387,0.005119211918078774,0.002095629714584091
강북구,삼각산동,11506.0,2698.0,1015.0,294.0,1109073,11305575,31398,6264,0.0027334482161239407,1600.0,0.004052274338972748,455,0.0029526664849641136,1,0.0013804303279212756,0.0035108108762499698,0.0006853338554924614
강북구,번1동,10374.0,6009.0,989.0,717.0,1109060,11305590,18610,5134,0.002240345329115631,2577.0,0.006526694357207983,1467,0.009519915897675505,1,0.003074501794098942,0.0034208787749864236,0.0016713754230887577
강북구,번2동,7510.0,3172.0,1299.0,242.0,1109061,11305600,16103,5452,0.0023791123362560227,1494.0,0.0037838111640158037,963,0.006249269945099872,1,0.0016229521868666738,0.004493146136205627,0.0005641183436366519
강북구,번3동,7424.0,2605.0,1915.0,215.0,1109062,11305606,17163,6078,0.0026522826081739003,3374.0,0.008545233512308783,1658,0.01075938688367143,1,0.0013328469252167987,0.006623845150757332,0.0005011795201730584
강북구,수유1동,10479.0,5160.0,1123.0,452.0,1109063,11305610,20799,6287,0.0027434848235586232,2715.0,0.0068762030189443825,724,0.004698308868382458,1,0.002640111375861298,0.0038843749891908533,0.001053642526131267
강북구,수유2동,9847.0,3976.0,984.0,352.0,1109064,11305620,21365,6731,0.0029372349844716227,4741.0,0.012007395400668626,70,0.00045425638230217136,1,0.002034318377989248,0.0034035841401280497,0.0008205357725624027
강북구,수유3동,13367.0,7973.0,1334.0,790.0,1109065,11305630,23095,6582,0.0028722152232643324,2979.0,0.007544828284874886,137,0.0008890446339342497,1,0.004079381395298862,0.004614208580214246,0.0018415433531940287
강북구,우이동,9604.0,3906.0,827.0,393.0,1109074,11305645,20695,6620,0.002888797444243373,992.0,0.002512410090163104,96,0.0006229801814429778,1,0.001998502913588029,0.0028605326055750986,0.0009161095415256371
강북구,인수동,14310.0,6083.0,1454.0,569.0,1109075,11305660,30833,9855,0.004300468098643269,1481.0,0.00375088643501165,129,0.0008371296188140015,1,0.003112363856465945,0.005029279816815228,0.0013263774278068385
도봉구,창1동,10982.0,4151.0,467.0,314.0,1110059,11320511,24976,6579,0.0028709061005554606,1480.0,0.0037483537635497922,2,1.2978753780062038e-05,1,0.002123857038992296,0.0016153188957721536,0.0007319552062062342
도봉구,창2동,12591.0,4349.0,885.0,555.0,1110060,11320512,29277,7671,0.0033474267665847303,1505.0,0.0038116705500962416,2,1.2978753780062038e-05,1,0.0022251636382986015,0.0030611503699322397,0.0012937424823071975
도봉구,창3동,6477.0,2698.0,819.0,268.0,1110061,11320513,14067,4178,0.001823171559221875,1248.0,0.003160773984398744,2,1.2978753780062038e-05,1,0.0013804303279212756,0.0028328611898017,0.0006247260995645566
도봉구,창4동,10560.0,3072.0,268.0,187.0,1110062,11320514,26853,6417,0.0028002134742763935,1042.0,0.0026390436632560024,989,0.006417993744240678,1,0.0015717872377220752,0.000926992428408859,0.0004359096291737764
도봉구,창5동,10271.0,3308.0,445.0,250.0,1110063,11320515,24841,6474,0.002825086805744954,1117.0,0.00282899402289535,2,1.2978753780062038e-05,1,0.0016925365177033283,0.001539222502395307,0.000582766883922161
도봉구,도봉1동,10303.0,4644.0,1214.0,362.0,1110064,11320521,21265,7784,0.0033967370552855612,924.0,0.0023401884307567623,12,7.787252268037223e-05,1,0.002376100238275168,0.004199137343613264,0.0008438464479192891
도봉구,도봉2동,11753.0,4208.0,872.0,321.0,1110065,11320522,27175,9110,0.003975369292606817,803.0,0.002033735183871948,179,0.0011615984633155524,1,0.0021530210600047175,0.0030161843193004666,0.0007482726789560547
도봉구,쌍문1동,9403.0,3424.0,914.0,543.0,1110051,11320660,21605,6476,0.002825959554217535,684.0,0.0017323472799108499,44,0.00028553258316136486,1,0.001751887858711063,0.0031614592521108102,0.0012657696718789337
도봉구,쌍문2동,8543.0,3341.0,757.0,365.0,1110052,11320670,18850,5566,0.002428858999193144,1054.0,0.002669435720798298,420,0.002725538293813028,1,0.0017094209509210458,0.002618407717557859,0.000850839650526355
도봉구,쌍문3동,8207.0,3644.0,712.0,364.0,1110053,11320680,16532,4811,0.0020993964507937867,1317.0,0.0033355283152669436,1197,0.00776778413736713,1,0.0018644507468291802,0.002462756003832491,0.0008485085829906664
도봉구,쌍문4동,7086.0,1713.0,239.0,134.0,1110054,11320681,18879,4736,0.0020666683830719962,783.0,0.001983081754634789,133,0.0008630871263741256,1,0.0008764555788469775,0.0008266835462302885,0.0003123630497822783
도봉구,방학1동,12963.0,5259.0,1360.0,519.0,1110055,11320690,28722,8483,0.0037017626464526483,1000.0,0.002532671461857968,539,0.0034977741437267193,1,0.002690764675514451,0.004704140681477792,0.0012098240510224063
도봉구,방학2동,9299.0,4022.0,1636.0,508.0,1110056,11320700,19845,6219,0.0027138113754908663,1012.0,0.0025630635194002632,209,0.001356279770016483,1,0.0020578542545957638,0.00565880452566005,0.001184182308129831
도봉구,방학3동,9918.0,2089.0,268.0,192.0,1110057,11320710,27478,7600,0.003316444195808102,1059.0,0.002682099078107588,2,1.2978753780062038e-05,1,0.001068835787630669,0.000926992428408859,0.00044756496685221966
노원구,월계1동,10030.0,4546.0,718.0,975.0,1111051,11350560,21801,5901,0.002575044368350475,1463.0,0.0037052983486982067,288,0.0018689405443289336,1,0.0023259585881134615,0.0024835095656625403,0.0022727908472964277
노원구,월계2동,11791.0,4426.0,2359.0,427.0,1111052,11350570,27078,8266,0.003607069437177601,1482.0,0.0037534191064735084,333,0.0021609625043803294,1,0.002264560649139943,0.008159608726180965,0.0009953658377390509
노원구,월계3동,12892.0,4392.0,1509.0,406.0,1111053,11350580,30261,8610,0.0037571821744615467,812.0,0.00205652922702867,353,0.00229075004218095,1,0.0022471645664307793,0.005219520800257344,0.0009464134194895894
노원구,공릉1동,18534.0,9330.0,1879.0,903.0,1111079,11350595,37080,9550,0.004167373956574654,1015.0,0.0025706615337858373,863,0.005600332256096769,1,0.004773689755191068,0.006499323779777038,0.0021049539847268453
노원구,공릉2동,17768.0,6429.0,700.0,1437.0,1111056,11350600,39236,7971,0.003478339037471892,1689.0,0.004277682099078107,624,0.004049371179379356,1,0.0032893945805062565,0.002421248880172393,0.0033497440487845814
노원구,하계1동,12035.0,5132.0,2198.0,656.0,1111058,11350611,26994,6617,0.0028874883215345014,1306.0,0.003307668929186506,416,0.002699580786252904,1,0.0026257851901008104,0.007602721483741314,0.0015291803034117504
노원구,하계2동,8190.0,1924.0,818.0,144.0,1111059,11350612,22313,4774,0.0020832506040510367,1540.0,0.00390031405126127,1324,0.008591935002401069,1,0.0009844136215420808,0.002829402262830025,0.00033567372513916473
노원구,중계본동,8244.0,1827.0,384.0,149.0,1111060,11350619,24364,3966,0.0017306602211282806,894.0,0.002264208286901023,517,0.003355007852146037,1,0.00093478362087182,0.0013282279571231413,0.00034732906281760795
노원구,중계1동,8917.0,1488.0,527.0,208.0,1111061,11350621,27049,3685,0.0016080390607306387,1373.0,0.0034773579171309896,448,0.0029072408467338967,1,0.0007613344432716301,0.0018228545140726443,0.00048486204742323794
노원구,중계4동,8252.0,2805.0,1405.0,114.0,1111064,11350624,20263,5480,0.0023913308148721577,1355.0,0.003431769830817546,810,0.005256395280925126,1,0.0014351768235059963,0.00485979239520316,0.0002657416990685054
노원구,중계2·3동,15107.0,5463.0,3325.0,345.0,1111078,11350625,34782,10043,0.00438250645506589,325.0,0.0008231182251038395,489,0.0031733052992251685,1,0.002795141171769432,0.011500932180818867,0.0008042182998125822
노원구,상계1동,15665.0,4857.0,1336.0,331.0,1111065,11350630,38564,10438,0.004554874278400654,672.0,0.0017019552223685543,834,0.00541214032628587,1,0.0024850815799531637,0.004621126434157596,0.0007715833543129411
노원구,상계2동,8563.0,3342.0,770.0,327.0,1111066,11350640,20178,5028,0.0021940896600688336,886.0,0.0022439469152061593,498,0.0032317096912354475,1,0.0017099326004124918,0.0026633737681896323,0.0007622590841701866
노원구,상계3·4동,11662.0,4677.0,1951.0,300.0,1111076,11350665,26551,8541,0.0037270723521575,1266.0,0.0032063620707121873,897,0.005820971070357824,1,0.002392984671492886,0.006748366521737627,0.0006993202607065932
노원구,상계5동,10951.0,4333.0,1396.0,313.0,1111069,11350670,24290,7143,0.0031170211698233253,663.0,0.0016791611792118326,1449,0.009403107113654947,1,0.002216977246435466,0.0048286620524580865,0.0007296241386705455
노원구,상계6·7동,13783.0,4683.0,626.0,311.0,1111077,11350695,33027,7322,0.0031951321581193317,1598.0,0.004047208996049032,429,0.002783942685823307,1,0.0023960545684415615,0.0021652882842684543,0.0007249620035991683
노원구,상계8동,9162.0,2443.0,207.0,122.0,1111072,11350700,22764,4125,0.0018000437246984762,796.0,0.0020160064836389426,855,0.005548417240976522,1,0.0012499597076025485,0.0007159978831366933,0.00028439023935401456
노원구,상계9동,8344.0,2405.0,328.0,235.0,1111073,11350710,20722,5015,0.002188416794997057,929.0,0.002352851788066052,765,0.00496437332087373,1,0.0012305170269276012,0.0011345280467093498,0.0005478008708868314
노원구,상계10동,7650.0,2172.0,264.0,126.0,1111074,11350720,18680,4060,0.0017716793993395913,800.0,0.002026137169486374,519,0.003367986605926099,1,0.0011113026954206859,0.0009131567205221597,0.00029371450949676914
은평구,녹번동,17663.0,7622.0,1307.0,760.0,1112051,11380510,36850,9812,0.004281704006482776,563.0,0.001425894033026036,326,0.0021155368661501125,1,0.0038997924238013204,0.004520817551979025,0.0017716113271233694
은평구,불광1동,17753.0,7104.0,1387.0,648.0,1112052,11380520,38927,10970,0.00478702537210722,484.0,0.0012258129875392565,308,0.001998728082129554,1,0.0036347579872322987,0.004797531709713013,0.0015105317631262413
은평구,불광2동,14027.0,6886.0,1632.0,640.0,1112072,11380530,28002,8504,0.00371092650541475,1524.0,0.003859791307871543,896,0.005814481693467793,1,0.0035232183980970734,0.00564496881777335,0.0014918832228407322
은평구,갈현1동,8555.0,4027.0,1261.0,458.0,1112055,11380551,22580,6431,0.002806322713584461,973.0,0.0024642893323878028,662,0.0042959675012005346,1,0.0020604125020529935,0.004361706911281982,0.001067628931345399
은평구,갈현2동,12632.0,4760.0,976.0,675.0,1112056,11380552,28545,7148,0.0031192030410047778,1155.0,0.0029252355384459527,239,0.0015509610767174137,1,0.002435451579282903,0.0033759127243546505,0.0015734705865898346
은평구,구산동,13422.0,4694.0,1055.0,615.0,1112057,11380560,32394,8760,0.0038226383099051278,1309.0,0.0033152669435720797,337,0.0021869200119404536,1,0.0024016827128474677,0.0036491679551169634,0.001433606534448516
은평구,대조동,14497.0,7897.0,1172.0,736.0,1112058,11380570,27088,7143,0.0031170211698233253,815.0,0.002064127241414244,384,0.0024919207257719112,1,0.004040496033948967,0.00405386241080292,0.001715665706266842
은평구,응암1동,15048.0,6087.0,783.0,673.0,1112059,11380580,32554,7199,0.0031414581270555954,711.0,0.001800729409381015,471,0.00305649651520461,1,0.003114410454431729,0.0027083398188214054,0.0015688084515184575
은평구,응암2동,11249.0,3282.0,790.0,465.0,1112060,11380590,27416,5527,0.002411840403977813,1149.0,0.002910039509674805,469,0.003043517761424548,1,0.0016792336309257325,0.0027325523076231293,0.0010839464040952194
은평구,응암3동,12568.0,6294.0,1361.0,689.0,1112073,11380600,24877,7703,0.0033613907421460275,1513.0,0.003831931921791105,334,0.0021674518812703604,1,0.0032203218991610485,0.004707599608449467,0.0016061055320894756
은평구,역촌동,20816.0,8457.0,1641.0,915.0,1112074,11380625,45909,11899,0.005192417037621132,435.0,0.001101712085908216,446,0.0028942620929538346,1,0.00432701974915872,0.005676099160518424,0.002132926795155109
은평구,신사1동,11986.0,4357.0,756.0,455.0,1112065,11380631,27228,7227,0.0031536766056717304,762.0,0.0019298956539357715,789,0.005120118366234474,1,0.0022292568342301695,0.0026149487905861844,0.001060635728738333
은평구,신사2동,8736.0,3289.0,719.0,304.0,1112066,11380632,20535,5633,0.00245809607302461,853.0,0.0021603687569648465,714,0.0046334150994821474,1,0.0016828151773658545,0.002486968492634215,0.0007086445308493478
은평구,증산동,8003.0,2873.0,458.0,242.0,1112067,11380640,15118,4466,0.0019488473392735503,748.0,0.00189443825346976,702,0.004555542576801776,1,0.0014699689889243234,0.00158418855302708,0.0005641183436366519
은평구,수색동,5553.0,1822.0,438.0,156.0,1112068,11380650,11243,3069,0.0013392325311756665,1157.0,0.002930300881369669,330,0.0021414943737102362,1,0.0009322253734145901,0.001515010013593583,0.0003636465355674285
은평구,진관동,21368.0,6457.0,987.0,595.0,1112071,11380690,56105,11869,0.005179325810532416,688.0,0.0017424779657582818,537,0.003484795389946657,1,0.0033037207662667445,0.003413960921043074,0.0013869851837347432
서대문구,천연동,7682.0,3092.0,646.0,419.0,1113052,11410520,17248,4435,0.0019353197379485436,671.0,0.0016994225509066965,529,0.003432880374826409,2,0.001582020227550995,0.0022344668237019513,0.0009767172974535418
서대문구,북아현동,7071.0,2783.0,484.0,529.0,1113074,11410555,16193,3291,0.0014361076116321662,706.0,0.0017880660520717252,170,0.0011031940713052734,2,0.0014239205346941845,0.0016741206542906259,0.0012331347263792927
서대문구,충현동,10074.0,5109.0,562.0,699.0,1113073,11410565,20586,4974,0.0021705254513091445,2041.0,0.005169182453652112,135,0.0008760658801541876,2,0.0026140172517975526,0.001943916958081264,0.0016294162074463622
서대문구,신촌동,14688.0,11636.0,470.0,5592.0,1113075,11410585,19434,2895,0.0012633034140611126,720.0,0.0018235234525377367,364,0.002362133187971291,2,0.005953553482465516,0.001625695676687178,0.013035329659570898
서대문구,연희동,18631.0,10406.0,672.0,3854.0,1113076,11410615,35362,8283,0.0036144877991945404,658.0,0.0016664978219025428,390,0.0025308569871120975,2,0.0053242246079869505,0.002324398924965497,0.008983934282544034
서대문구,홍제1동,10819.0,4018.0,576.0,459.0,1113062,11410620,23903,6409,0.002796722480386069,540.0,0.0013676425894033025,286,0.0018559617905488715,2,0.0020558076566299798,0.001992341935684712,0.0010699599988810875
서대문구,홍제3동,8026.0,3047.0,550.0,301.0,1113064,11410640,15475,4893,0.002135179138169611,432.0,0.0010941140715226422,513,0.003329050344585913,2,0.0015589960004359254,0.001902409834421166,0.0007016513282422818
서대문구,홍제2동,5737.0,1912.0,448.0,205.0,1113065,11410655,13881,3946,0.0017219327364024696,600.0,0.0015196028771147807,274,0.0017780892678684994,2,0.000978273827644729,0.0015495992833103314,0.000477868844816172
서대문구,홍은1동,9806.0,3467.0,600.0,408.0,1113066,11410660,22770,6418,0.002800649848512684,595.0,0.0015069395198054909,234,0.0015185141922672584,2,0.0017738887868432402,0.002075356183004908,0.0009510755545609667
서대문구,홍은2동,12480.0,5196.0,838.0,1153.0,1113068,11410685,26611,7277,0.0031754953174862573,521.0,0.0013195218316280012,225,0.0014601098002569794,2,0.0026585307575533535,0.0028985808022635217,0.0026877208686490067
서대문구,남가좌1동,6062.0,1318.0,213.0,439.0,1113069,11410690,15605,2980,0.0013003952241458084,1081.0,0.0027378178502684633,182,0.0011810665939856455,2,0.0006743540297258121,0.0007367514449667424,0.0010233386481673147
서대문구,남가좌2동,13303.0,5426.0,1026.0,1567.0,1113070,11410700,29798,6736,0.0029394168556530756,710.0,0.0017981967379191572,138,0.0008955340108242806,2,0.002776210140585931,0.003548859072938393,0.003652782828424105
서대문구,북가좌1동,6847.0,1703.0,352.0,296.0,1113071,11410710,18211,4236,0.0018484812649267263,1584.0,0.004011751595583021,485,0.0031473477916650443,2,0.0008713390839325176,0.0012175422940295462,0.0006899959905638386
서대문구,북가좌2동,14571.0,6023.0,1081.0,715.0,1113072,11410720,31993,8964,0.003911658654108398,612.0,0.0015499949346570762,251,0.0016288335993977858,2,0.0030816648869791854,0.0037391000563805096,0.0016667132880173804
마포구,아현동,10757.0,3367.0,382.0,708.0,1114078,11440555,25273,4742,0.0020692866284897395,486.0,0.0012308783304629724,460,0.002985113369414269,0,0.0017227238376986416,0.0013213101031797916,0.0016503958152675599
마포구,공덕동,18613.0,9198.0,908.0,1231.0,1114077,11440565,37296,8494,0.0037065627630518444,1398.0,0.003540674703677439,617,0.004003945541149139,0,0.004706152022320198,0.003140705690280761,0.002869544136432721
마포구,도화동,9329.0,3652.0,407.0,474.0,1114075,11440585,21325,5222,0.0022787462619091982,791.0,0.0020033431263296523,214,0.001388726654466638,0,0.001868543942760748,0.0014077832774716627,0.0011049260119164173
마포구,용강동,9297.0,3541.0,329.0,656.0,1114059,11440590,21687,4224,0.0018432447740912399,704.0,0.0017830007091480093,207,0.001343301016236421,0,0.0018117508492102434,0.0011379869736810246,0.0015291803034117504
