행정구역코드,행정동코드,시군구명,행정동명,1인세대비율,기초생활수급자비율,외국인비율,노령층비율,장애인비율,차상위비율
1118058,11545680,금천구,시흥2동,0.0011292104276212954,0.003330946673722878,0.0008205357725624027,0.0025794081107133804,0.002375645831222774,0.001356279770016483
1118059,11545690,금천구,시흥3동,0.0008186391863135808,0.0010342191645307793,0.0009067852713828825,0.001499818250130585,0.0026314456488704284,0.0017326636296382822
1118060,11545700,금천구,시흥4동,0.0018066343542957836,0.0031925895948558838,0.0038485925014219513,0.0026448642461569614,0.0017500759801438556,0.002693091409362873
1118061,11545710,금천구,시흥5동,0.002180138483051355,0.004423967596772129,0.0031912314563577538,0.002634391264485988,0.0012891297740857057,0.0046918194914924265
1119073,11560515,영등포구,영등포본동,0.002547502817909574,0.0030888217857056384,0.009753186569321287,0.002564571386679502,0.0036445142336136156,0.001693727368298096
1119074,11560535,영등포구,영등포동,0.008279512070578978,0.005371713587011037,0.0026550859231493653,0.002228126850499496,0.0007496707527099585,0.0014795779309270723
1119054,11560540,영등포구,여의동,0.0023581925060745584,0.002355529267710571,0.002356709278581219,0.0036598707197687567,0.0018969709249316178,0.002725538293813028
1119055,11560550,영등포구,당산1동,0.0030499426185095343,0.0016602849464039265,0.0018438744207297175,0.002111178555173631,0.0014740147908013372,0.0021544731274902983
1119056,11560560,영등포구,당산2동,0.005100633780225054,0.0008059299844002393,0.0019394481896929518,0.0029647265613579267,0.0017880660520717252,0.006327142467780243
1119075,11560585,영등포구,도림동,0.002596109519596943,0.002275973947362049,0.010564398071740935,0.0019811390327590505,0.0010966467429845,0.0028877727160638036
1119076,11560605,영등포구,문래동,0.002028178584091896,0.0008370603271453129,0.001093270674237974,0.002880069959517562,0.000942153783811164,0.0016547911069579098
1119061,11560610,영등포구,양평1동,0.0027531859134708615,0.0008405192541169878,0.0012284725913079154,0.0014347984889232946,0.0005318610069901732,0.0012394709859959248
1119062,11560620,영등포구,양평2동,0.0025812716843450095,0.0008197656922869388,0.0009347580818111462,0.001682659055136321,0.0020919866274946813,0.0029721346156342068
1119063,11560630,영등포구,신길1동,0.003667503554684842,0.0027014219648780553,0.006937256986209404,0.001987248272067118,0.003611589504609462,0.0031668159223351374
1119065,11560650,영등포구,신길3동,0.0015963464133114825,0.002168747211240129,0.0052961854410845995,0.0019532110816364557,0.0017526086516057137,0.002978623992524238
1119066,11560660,영등포구,신길4동,0.0012509830065854405,0.0019231633962512149,0.0038812274469215923,0.0014443987221216864,0.0020919866274946813,0.0039325623953587975
1119067,11560670,영등포구,신길5동,0.0009839019720506348,0.001511551086621908,0.005237908752692383,0.0012829402546941867,0.0017171512511397022,0.0004153201209619852
1119068,11560680,영등포구,신길6동,0.002202139411183532,0.001428536839301712,0.0044150419125942916,0.0020540135302195704,0.00267956640664573,0.0017326636296382822
1119069,11560690,영등포구,신길7동,0.0011599093971080548,0.0007644228607401412,0.001053642526131267,0.0016542947297774361,0.0022566102725154495,0.0015314929460473205
1119070,11560700,영등포구,대림1동,0.0016546744553363251,0.0016879563621773252,0.012494521991291132,0.0018702999767412532,0.0022338162293587278,0.0018040467754286233
1119071,11560710,영등포구,대림2동,0.002085994976625293,0.001428536839301712,0.030131378966311413,0.0016844045520814832,0.0018513828386181744,0.0023102181728510427
1119072,11560720,영등포구,대림3동,0.002180138483051355,0.002397036391370669,0.017748748216733334,0.0028325051677618933,0.003158241312936886,0.004555542576801776
1120072,11590510,동작구,노량진1동,0.00432190325424426,0.0033620770164679513,0.001447592939662648,0.003573032246746939,0.0025655961908621215,0.003958519902918922
1120052,11590520,동작구,노량진2동,0.0024021943623389135,0.0024004953183423437,0.0030653538094305667,0.0016551674782500172,0.0024490933036166547,0.0010577684330750562
1120053,11590530,동작구,상도1동,0.0057376373970753096,0.003234096718515982,0.005014126269266273,0.00437421534457637,0.002254077601053591,0.0002985113369414269
1120054,11590540,동작구,상도2동,0.002637041478912622,0.001286720833463043,0.001328708495342527,0.002795849731913488,0.0018539155100800325,0.0010902153175252113
1120055,11590550,동작구,상도3동,0.0030028708652965037,0.0028397790437450494,0.001748300651766483,0.002736066461541684,0.00063570053692635,0.0021804306350504225
1120056,11590560,동작구,상도4동,0.0034700068509866903,0.003330946673722878,0.0019254617844788199,0.0031676405812330276,0.0029657582818356804,0.003290114083245727
1120071,11590605,동작구,흑석동,0.002551596013841142,0.0022483025315886505,0.0059488843510774195,0.0034687388042735,0.0014360247188734676,0.0023037287959610116
1120063,11590620,동작구,사당1동,0.004365393461017169,0.0020926508178632825,0.002384682089009483,0.00236907572882134,0.0018665788673893223,0.0015444716998273826
1120073,11590630,동작구,사당2동,0.002306515907438514,0.001604942114857129,0.0019441103247643291,0.0031942594096467506,0.004166244554756357,0.0007397889654635362
1120065,11590640,동작구,사당3동,0.0019514311603749982,0.001494256451763534,0.0012004997808796516,0.0027321390934150693,0.001175159558302097,0.005191501512024815
1120066,11590650,동작구,사당4동,0.0018634274478462882,0.0014735028899334848,0.0008135425699553367,0.0016503673616508213,0.0035786647756053083,4.5425638230217136e-05
1120067,11590651,동작구,사당5동,0.001403966204527791,0.0009650406250972823,0.0006107396943504247,0.0014478897160120107,0.005366730827677034,0.003647029812197433
1120068,11590660,동작구,대방동,0.00391258366108747,0.0037875250339839575,0.001885833636372113,0.003530703945826757,0.0020388005267956643,0.00021414943737102363
1120069,11590670,동작구,신대방1동,0.0021535327094961633,0.0016429903115455524,0.009475789532574337,0.002368202980348759,0.0023401884307567623,0.0002011706835909616
1120070,11590680,동작구,신대방2동,0.0025751318904476575,0.0015772706990837303,0.0012890803472358201,0.0018816457068848071,0.0019020362678553338,0.00022712819115108568
1121052,11620525,관악구,보라매동,0.0036465259255355565,0.0029262522180369204,0.0023730267513310394,0.0027443575720312043,0.001800729409381015,0.0002790432062713338
1121054,11620545,관악구,청림동,0.0010841852723740485,0.0016637438733756015,0.0005734426137794064,0.0016556038524863077,0.0029277682099078106,7.787252268037223e-05
1121079,11620565,관악구,성현동,0.002162230750850745,0.004164548073896516,0.001223810456236538,0.0032448788210564534,0.0023325904163711882,0.00229075004218095
1121057,11620575,관악구,행운동,0.0062175646200516455,0.0029124165101502212,0.002179548145868882,0.002638755006848894,0.002365515145375342,0.004257031239860348
1121058,11620585,관악구,낙성대동,0.004519911607433858,0.0012694261986046689,0.0047810195156974085,0.0011873742969465586,0.0020919866274946813,0.001012342794844839
1121080,11620595,관악구,청룡동,0.009050567854188082,0.0033828305782980005,0.004841627271625314,0.002738684706959427,0.0021806301286597103,0.0011486197095354905
1121078,11620605,관악구,은천동,0.0038900710834638467,0.004340953349451933,0.0024919111956511605,0.0035612501423670944,0.0013473812177084389,0.0010707471868551181
1121061,11620615,관악구,중앙동,0.003688481183834127,0.0016879563621773252,0.0017529627868378603,0.0014256346299611933,0.001334717860399149,0.0036729873197575568
1121062,11620625,관악구,인헌동,0.004543447484040373,0.0020027187165997363,0.0014219511967700727,0.002416640520577009,0.0019222976395501976,0.0032252203143454164
1121063,11620630,관악구,남현동,0.002854492512777167,0.001037678091502454,0.0010116833104888716,0.0017646974115589425,0.0012080842873062507,0.003718412957987774
1121064,11620645,관악구,서원동,0.005174311306993276,0.0023901185374273193,0.002920827622217871,0.002051395284801827,0.001810860095228447,0.0002401069449311477
1121065,11620655,관악구,신원동,0.0038491391241481676,0.0030991985666206628,0.004405717642451537,0.0019327014925308004,0.0015575929490426502,0.005236927150255032
1121066,11620665,관악구,서림동,0.005245430586304269,0.0032444734994310064,0.0024569451826158308,0.002172707322490597,0.0019121669537027657,0.003361497229036068
1121068,11620685,관악구,신사동,0.00501825821210225,0.0032168020836576077,0.011356961033875073,0.0021447793713680026,0.002702360449802452,0.004905968928863451
1121069,11620695,관악구,신림동,0.008230905368891608,0.0025941952287561352,0.002895185879325296,0.0011921744135457546,0.0027200891500354573,0.0016288335993977858
1121071,11620715,관악구,난향동,0.0010130659930630561,0.0016637438733756015,0.0007809076244556958,0.0016909501656258415,0.0014486880761827576,0.0027385170475930903
1121072,11620725,관악구,조원동,0.003950445723454473,0.002061520475118209,0.007128404524135873,0.0017337148407823143,0.0015170702056529228,0.0008760658801541876
1121073,11620735,관악구,대학동,0.00669135204913063,0.00418876056269824,0.002743666489505534,0.0018698636025049626,0.0009953398845101813,0.00497086269776376
1121082,11620745,관악구,삼성동,0.0021514861115303793,0.004365165838253657,0.0010046901078818056,0.003469175178509791,0.0012384763448485463,0.0009669171566146219
1121083,11620765,관악구,미성동,0.0032679053018655254,0.0032652270612610556,0.003156265443322424,0.003645906744207459,0.0012410090163104041,0.0022323456501706705
1121081,11620775,관악구,난곡동,0.0030386863296977228,0.005281781485747491,0.0025268772086864903,0.003366190858745223,0.001180224901225813,0.007410868408415424
1122051,11650510,서초구,서초1동,0.0021919064213546126,0.0009857941869273314,0.0010140143780245602,0.001874227344867868,0.001185290244149529,0.005081182104894288
1122052,11650520,서초구,서초2동,0.002438521476231579,0.0003735641129408835,0.0016457336801961827,0.0016918229140984226,0.001342315874784723,0.0004088307440719542
1122053,11650530,서초구,서초3동,0.003661875410278936,0.0009581227711539326,0.001708672503659776,0.0030022547456789134,0.0009573498125823118,0.0038157536113382394
1122054,11650531,서초구,서초4동,0.001145583211347567,0.00022483025315886505,0.001466241479948157,0.002548425539936752,0.0005977104649984804,0.001349790393126452
1122055,11650540,서초구,잠원동,0.0017651907454886585,0.0007540460798251166,0.0011678648353800106,0.00215088861067607,0.0008180528821801235,0.0009085127646043427
1122056,11650550,서초구,반포본동,3.4792165418327183e-05,1.0376780915024542e-05,0.00014219511967700728,0.001031588694590836,0.0020818559416472494,0.0015834079611675687
1122057,11650560,서초구,반포1동,0.0031727384964565716,0.001310933322264767,0.0019417792572286403,0.0023987491768890966,0.001256205045081552,0.0014276629158068242
1122058,11650570,서초구,반포2동,0.0003156877362221746,2.4212488801723928e-05,0.0010629667962740216,0.0011611918427691262,0.0016183770641272413,0.0023816013186413842
1122059,11650580,서초구,반포3동,0.0006702608337942443,9.684995520689571e-05,0.0005244901955299448,0.0018598269950702803,0.0008737716543409989,0.001979259951459461
1122060,11650581,서초구,반포4동,0.0009097127957909667,0.000249042741960589,0.0024056616968306807,0.0017865161233734696,0.001972951068787357,0.0007332995885735051
1122061,11650590,서초구,방배본동,0.0011819103252402323,0.0008370603271453129,0.001086277471630908,0.0018864458234840033,0.0027884712795056225,0.0022647925346208258
1122062,11650600,서초구,방배1동,0.0015134591956972325,0.0008508960350320124,0.0007948940296698276,0.001758588172250875,0.0031126532266234426,0.0022063881426105467
1122063,11650610,서초구,방배2동,0.0014771320818045674,0.001335145811066491,0.0007692522867772526,0.002242963574533374,0.005809948333502178,0.0016158548456177237
1122064,11650620,서초구,방배3동,0.0007070995971783554,0.0003666462589975338,0.0006293882346359339,0.002242090826060793,0.004166244554756357,0.001713195498968189
1122065,11650621,서초구,방배4동,0.0017217005387157496,0.0008751085238337362,0.001303066752449952,0.002112051303646212,0.0031253165839327324,0.0014730885540370413
1122066,11650651,서초구,양재1동,0.003188087981199951,0.0049393477155516815,0.0020047180806922337,0.004383815577774762,0.004318204842467835,0.0008306402419239704
1122067,11650652,서초구,양재2동,0.0028422129249824632,0.001743299193724123,0.0010093522429531828,0.0019361924864211247,0.0037534191064735084,0.0009669171566146219
1122068,11650660,서초구,내곡동,0.001151211355753473,0.0015668939181687058,0.0006270571671002452,0.0020007758733921245,0.0012258129875392565,0.0007397889654635362
1123051,11680510,강남구,신사동,0.0013655924926693418,0.0006191479279297976,0.001172526970451388,0.0017031686442419765,0.0031075878836997264,0.0004672351360822334
1123052,11680521,강남구,논현1동,0.0047972256317975834,0.0022517614585603253,0.0024569451826158308,0.001824917056167037,0.0025377368047816836,0.0012135134784358006
1123053,11680531,강남구,논현2동,0.0032111122083150205,0.001221001221001221,0.0015758016541255232,0.0019104464064799828,0.005493364400769932,0.0015898973380575998
1123077,11680545,강남구,압구정동,0.0013835002248699514,0.00045657836026107983,0.001447592939662648,0.002942471475307109,0.002902441495289231,0.00043478825163207826
1123078,11680565,강남구,청담동,0.0022451179684649953,0.0005672640233546749,0.0015991123294824099,0.002378675962019732,0.0022692736298247393,0.002342665057301198
1123058,11680580,강남구,삼성1동,0.001017159188994624,0.00038048196688423316,0.0011072570794521059,0.0013239594329054975,0.003360855029885523,0.0006035120507728848
1123059,11680590,강남구,삼성2동,0.0029726835453011903,0.0011898708782561475,0.0015198560332689958,0.002073213996616354,0.0018209907810758789,0.0008825552570442186
1123060,11680600,강남구,대치1동,0.0002947101070728891,4.150712366009817e-05,0.0004941863175659926,0.0015172732195822066,0.004956438050856043,0.0016612804838479409
1123079,11680610,강남구,대치2동,0.001319032388947757,0.00040815338265763195,0.0009021231363115052,0.003149749237545116,0.00045334819167257626,0.0005840439201027917
1123063,11680630,강남구,대치4동,0.0027649538517741192,0.0016187778227438284,0.0012144861860937835,0.0013113045800530719,0.0009117617262688684,0.0008760658801541876
1123064,11680640,강남구,역삼1동,0.008970750533522507,0.003009266465357117,0.0036061614777103323,0.0023524935078422997,0.0008535102826461352,0.0003634051058417371
1123065,11680650,강남구,역삼2동,0.0033748400455777365,0.0015634349911970308,0.0015734705865898346,0.002190162291942219,0.0008003241819471178,0.00038287323651183013
1123066,11680655,강남구,도곡1동,0.0013819652763956136,0.00045657836026107983,0.0007436105438846774,0.0019161192715517598,0.0007471380812481005,0.0004153201209619852
1123067,11680656,강남구,도곡2동,0.00109799980864309,0.00021445347224384052,0.0013077288875213292,0.0029263256285643594,0.0002836592037280924,0.0007008527041233501
1123068,11680660,강남구,개포1동,0.00035099155113194774,0.0004323658714593559,0.00020280287560491204,0.0009608960683117685,0.0007243440380913788,0.002277771288400888
1123080,11680670,강남구,개포2동,0.0008723623829154095,0.00046003728723275467,0.0006223950320288679,0.002149143113730908,0.0011219734576030796,0.0005840439201027917
1123071,11680690,강남구,개포4동,0.001832216828868083,0.0017017920700640248,0.0008741503258832415,0.002136051886642192,0.0008611082970317091,0.0009085127646043427
1123076,11680700,강남구,세곡동,0.003240276229327442,0.004482769355290602,0.0012331347263792927,0.004053043906666533,0.0009902745415864653,0.0004672351360822334
1123072,11680720,강남구,일원본동,0.0007587761958144001,0.0002870909386490123,0.00037297080571018306,0.001993793885611476,0.0006838212947016512,0.001739153006528313
1123073,11680730,강남구,일원1동,0.0017733771373517942,0.004161089146924841,0.0007133066659207251,0.0020134307262445503,0.0008104548677945497,0.004334903762540721
1123074,11680740,강남구,일원2동,0.0023581925060745584,0.002355529267710571,0.002356709278581219,0.002035685812295368,0.0012359436733866882,0.0049384158133136055
1123075,11680750,강남구,수서동,0.0019212438403796849,0.008924031586921106,0.000517496992922879,0.0027365028357779746,0.0008509776111842772,0.005165544004464691
1124051,11710510,송파구,풍납1동,0.001231028676419047,0.001445831474160086,0.0030210635262524826,0.0018266625531121992,0.0012156823016918246,0.0035561785357369987
1124052,11710520,송파구,풍납2동,0.002203162710166424,0.0014735028899334848,0.0008858056635616847,0.0024515504594802523,0.0013625772464795868,0.00401043491803917
1124053,11710531,송파구,거여1동,0.0011200007367752677,0.00147004396296181,0.00044290283178084235,0.0015107276060378485,0.0014588187620301893,0.004302456878090566
1124054,11710532,송파구,거여2동,0.0016766753834685027,0.002103027598778307,0.0004592203045306629,0.002213726500701908,0.0006179718366933441,0.005801502939687731
1124055,11710540,송파구,마천1동,0.001876730334623884,0.003974307090454399,0.001028000783238692,0.002615627172325495,0.001651301793131395,0.0009734065335046529
1124056,11710550,송파구,마천2동,0.0018572876539489365,0.003666462589975338,0.0009650619597750986,0.002625227405523887,0.0011143754432175058,0.0032966034601357576
1124057,11710561,송파구,방이1동,0.0009675291883243632,0.0007367514449667424,0.0004801999123518607,0.0014487624644845918,0.0003241819471178199,0.003393944113486223
1124058,11710562,송파구,방이2동,0.00476192181688781,0.002300186436163773,0.0022424869693324755,0.002316274446230185,8.104548677945497e-05,0.007423847162195486
1124059,11710566,송파구,오륜동,0.0003607128914694215,3.1130342745073624e-05,0.00026341063153281676,0.001792625362681537,0.0012308783304629724,0.00369245545042765
1124060,11710570,송파구,오금동,0.002431358383351335,0.003417419848014749,0.001321715292735461,0.004177846938245627,0.0009522844696585958,0.002783942685823307
1124061,11710580,송파구,송파1동,0.003271486848305647,0.0015530582102820064,0.001617760869767919,0.002237290709461597,0.0022566102725154495,0.005042245843554102
1124062,11710590,송파구,송파2동,0.0009245506310429002,0.0009131567205221597,0.0007482726789560547,0.0019126282776614355,0.00021780974571978523,0.0019013874287790887
1124063,11710600,송파구,석촌동,0.004683639444696574,0.0025941952287561352,0.0027459975570412226,0.0029328712421087173,0.0005141323067571675,0.00471128762216252
1124064,11710610,송파구,삼전동,0.004460048616934677,0.002895121875291847,0.0018322190830512741,0.002685883424368272,0.0013651099179414446,0.0003698944827317681
1124065,11710620,송파구,가락본동,0.0024108924036934953,0.0019058687613928407,0.0015291803034117504,0.0026103906814900087,0.0015778543207375139,0.0012005347246557385
1124066,11710631,송파구,가락1동,0.0008703157849496256,0.0002594195228756135,0.0006760095853497067,0.002331983918736644,0.0004178907912065647,0.000674895196563226
1124067,11710632,송파구,가락2동,0.0017539344566768467,0.0013697350807832394,0.0010000279728104283,0.0028992704259143457,0.0012916624455475635,0.0007852146036937533
1124068,11710641,송파구,문정1동,0.0015369950723037478,0.0009788763329839818,0.0008555017855977323,0.002055322652928442,0.0008535102826461352,0.0003958519902918922
1124069,11710642,송파구,문정2동,0.00462172985623161,0.000294008792592362,0.001086277471630908,0.0024567869503157387,0.004414446358018438,0.00017521317603083752
1124081,11710646,송파구,장지동,0.001875195386149546,0.0032859806230911047,0.0009650619597750986,0.0028115592044199475,0.0024845507040826666,0.0007268102116834742
1124082,11710647,송파구,위례동,0.0010545096018701812,0.0019715883738546628,0.0010163454455602487,0.0018083348351879967,0.004401783000709148,0.0011875559708756766
1124071,11710650,송파구,잠실본동,0.0047849460440028795,0.0025872773748127856,0.0023403918058313984,0.0024803511590754277,0.003234221456792625,0.0012784072473361109
1124079,11710670,송파구,잠실2동,0.0008457566093602181,9.339102823522087e-05,0.0008485085829906664,0.0022320542186261105,0.003234221456792625,0.000642448312113071
1124080,11710680,송파구,잠실3동,0.0009322253734145901,0.00015219278675369328,0.0010489803910598897,0.0035433587986791826,0.003211427413635903,0.00101883217173487
1124075,11710690,송파구,잠실4동,0.0005336504195781655,8.993210126354602e-05,0.00044756496685221966,0.0017764795159387872,0.001322054503089859,0.0006684058196731949
1124077,11710710,송파구,잠실6동,0.0005009048521256223,8.301424732019633e-05,0.0006760095853497067,0.001806152964006544,0.0026415763347178603,0.0015120248153772274
1124078,11710720,송파구,잠실7동,0.0002742441274150496,2.4212488801723928e-05,0.00025175529385437355,0.0012519576839175584,0.003700233005774491,0.0008306402419239704
1125051,11740515,강동구,강일동,0.001782586828197822,0.004956642350410056,0.0011608716327729447,0.004106281563493979,0.002292067672981461,0.0010837259406351802
1125052,11740520,강동구,상일동,0.0023581925060745584,0.002355529267710571,0.002356709278581219,0.0030816748566837916,0.0035457400466011547,0.0009344702721644668
1125053,11740530,강동구,명일1동,0.0013144275435247432,0.001037678091502454,0.0004732067097447947,0.0026038450679456504,0.0021629014284267043,0.001641812353177848
1125054,11740540,강동구,명일2동,0.0008902701151160191,0.00042890694448768105,0.00023543782110455305,0.0017162598713306926,0.004936176679161179,0.0003634051058417371
1125055,11740550,강동구,고덕1동,0.0007019831022638955,0.000812847838343589,0.0006666853152069522,0.0019505928362187125,0.0037255597203930705,0.0017780892678684994
1125056,11740560,강동구,고덕2동,0.0012120976452355454,0.0015772706990837303,0.0007879008270627616,0.001971975173796949,0.0022262182149731537,0.000661916442783164
1125072,11740570,강동구,암사1동,0.0033799565404921965,0.004673010338732718,0.0016806996932315123,0.003891585439239033,0.004034545638739743,0.0002076600604809926
1125058,11740580,강동구,암사2동,0.0010575794988188572,0.000498085483921178,0.0003123630497822783,0.0015137822256918823,0.0,4.5425638230217136e-05
1125059,11740590,강동구,암사3동,0.0005612794921162488,0.0003562694780825092,0.0003426669277462307,0.0016892046686806793,0.0,0.0015250035691572895
1125061,11740600,강동구,천호1동,0.002979846638181434,0.004313281933678534,0.0014056337240202523,0.0033334627910234327,0.0,0.001005853417954808
1125073,11740610,강동구,천호2동,0.004626846351146069,0.005222979727229019,0.0032704877525711676,0.0038051833404535063,0.0,0.003075964645874703
1125063,11740620,강동구,천호3동,0.004038449435983183,0.003863621427360804,0.0022168452264399005,0.0030022547456789134,0.0,0.00022063881426105466
1125065,11740640,강동구,성내1동,0.0013742905340239236,0.000812847838343589,0.0008205357725624027,0.001986375523594537,0.0,0.0004737245129722644
1125066,11740650,강동구,성내2동,0.0035974075743567414,0.0026633737681896323,0.0029767732430743985,0.0027997771000401028,0.0,0.0011875559708756766
1125067,11740660,강동구,성내3동,0.0022732586904945246,0.0017951830982992456,0.0011025949443807285,0.00248209665602059,0.0,0.001680748614518034
1125074,11740685,강동구,길동,0.005074539656161309,0.0042925283718484855,0.0018298880155155856,0.005211617504017916,0.0,0.00021414943737102363
1125070,11740690,강동구,둔촌1동,1.3302886777595688e-05,3.458926971674847e-06,0.0023333986032243324,2.2691460287108064e-05,0.0,0.0011031940713052734
1125071,11740700,강동구,둔촌2동,0.0017641674465057665,0.001428536839301712,0.0009137784739899484,0.0027225388602166774,0.0,0.000330958221391582
